filename,locale,voice,text
191fcef76e84af63.mp3,de-DE,de-DE-KatjaNeural,hat umgebaut
192160f2d9ffffbe.mp3,de-DE,de-DE-KatjaNeural,Der Arbeitsschutz gilt für alle Arbeitsstätten.
19239ba72bf19aea.mp3,de-DE,de-DE-KatjaNeural,hat verhalten
192c6cb9d6c64e5e.mp3,de-DE,de-DE-KatjaNeural,"Es ist unmöglich, das Problem allein zu lösen."
192fedc0743b6df4.mp3,de-DE,de-DE-KatjaNeural,Kontrolliere den Ölstand.
1934f1549b0daaad.mp3,de-DE,de-DE-KatjaNeural,"Kundendienst, der, Sg."
19360af1e66da1e1.mp3,de-DE,de-DE-KatjaNeural,Sie hat ein Bewerbungsgespräch morgen.
1936593676d13b3d.mp3,de-DE,de-DE-KatjaNeural,bestellt nach
1936c0689361dfdb.mp3,de-DE,de-DE-KatjaNeural,tat leid
1938a0f3ffb06cfa.mp3,de-DE,de-DE-KatjaNeural,hat leidgetan
1941820982f4079c.mp3,de-DE,de-DE-KatjaNeural,salzt
1943339b0800a40f.mp3,de-DE,de-DE-KatjaNeural,dokumentiert
1945e6be19970d60.mp3,de-DE,de-DE-KatjaNeural,die Korrektheit
19463d38813c616a.mp3,de-DE,de-DE-KatjaNeural,"das Wort, -er"
194a1ed0b520873e.mp3,de-DE,de-DE-KatjaNeural,protokolliert
19576348bc06252a.mp3,de-DE,de-DE-KatjaNeural,kam vorbei
196015b963e6ac79.mp3,de-DE,de-DE-KatjaNeural,"der oder die Erwachsene, -n"
196d09c1c01b0010.mp3,de-DE,de-DE-KatjaNeural,Das ist sehr umfassend.
1975d275d0b91357.mp3,de-DE,de-DE-KatjaNeural,Die Personalabteilung ist für die Einstellung zuständig.
1979b7a3c645ffa1.mp3,de-DE,de-DE-KatjaNeural,protokollierte
197baf87056b72ad.mp3,de-DE,de-DE-KatjaNeural,Ich schicke ein Paket.
197d8a8c7fb6dac3.mp3,de-DE,de-DE-KatjaNeural,Die Kinder gehen auf den Spielplatz.
198829dba7f5ae34.mp3,de-DE,de-DE-KatjaNeural,hatte beigelegt
1990ab69342d03b6.mp3,de-DE,de-DE-KatjaNeural,hatte geentwicket
1993417deb0ec45a.mp3,de-DE,de-DE-KatjaNeural,Das Rathaus ist auf der linken Seite.
199cd68716bd9635.mp3,de-DE,de-DE-KatjaNeural,Wir besprechen die Insel im Kurs.
199f9fc06892d503.mp3,de-DE,de-DE-KatjaNeural,hatte zerkratzt
19b0d43cd218861f.mp3,de-DE,de-DE-KatjaNeural,beschließen (etwas)
19b0ff653d27a6ea.mp3,de-DE,de-DE-KatjaNeural,"Es regnete, trotzdem gingen wir schwimmen."
19b38ea3c677323d.mp3,de-DE,de-DE-KatjaNeural,protokollieren
19b563fcd7dbbf31.mp3,de-DE,de-DE-KatjaNeural,Sie ist nach Kanada ausgewandert.
19b9562e5d625956.mp3,de-DE,de-DE-KatjaNeural,schmolz
19bd3714361e8d41.mp3,de-DE,de-DE-KatjaNeural,Der Chef ordnet eine Besprechung an.
19bfd37ca93749a9.mp3,de-DE,de-DE-KatjaNeural,telefonieren (mit)
19c315231f5a4ca5.mp3,de-DE,de-DE-KatjaNeural,"die Eigenschaft, -en"
19c513c89a0dbf70.mp3,de-DE,de-DE-KatjaNeural,war angekommen
19c876ceffead99f.mp3,de-DE,de-DE-KatjaNeural,Die Universität hat einen ausgezeichneten Ruf.
19cadf693b27d07d.mp3,de-DE,de-DE-KatjaNeural,etwas ausführen
19cb9bc057bb4bb2.mp3,de-DE,de-DE-KatjaNeural,hob ab
19ee50e990f7e379.mp3,de-DE,de-DE-KatjaNeural,wendet
19ee66e990f808db.mp3,de-DE,de-DE-KatjaNeural,wenden
19f364f33584ead5.mp3,de-DE,de-DE-KatjaNeural,das Arbeitsleben (Sg.)
19f6b5bfe4891c7b.mp3,de-DE,de-DE-KatjaNeural,hatte gekrankschreibt
19fc1aa98695dcef.mp3,de-DE,de-DE-KatjaNeural,bäckt
1a001cd244bcbada.mp3,de-DE,de-DE-KatjaNeural,begeistert
1a15c5a6fe717bb0.mp3,de-DE,de-DE-KatjaNeural,das Recht haben
1a1cfc8b4aaf336f.mp3,de-DE,de-DE-KatjaNeural,Das Navi ist wichtig.
1a20f7707847ec85.mp3,de-DE,de-DE-KatjaNeural,aktiv
1a267096786722db.mp3,de-DE,de-DE-KatjaNeural,Der Thermosbecher hält den Kaffee warm.
1a36aff109002622.mp3,de-DE,de-DE-KatjaNeural,Ich schreibe eine E‑Mail an meinen Chef.
1a37a8e24b61754d.mp3,de-DE,de-DE-KatjaNeural,hat gegutt
1a387ae07db5edc6.mp3,de-DE,de-DE-KatjaNeural,Die Begrüßung war herzlich.
1a430d472a022b71.mp3,de-DE,de-DE-KatjaNeural,Das Thema wurde in die Öffentlichkeit getragen.
1a4a0a9aeef4b315.mp3,de-DE,de-DE-KatjaNeural,verlauft
1a4a3b10a5fa8521.mp3,de-DE,de-DE-KatjaNeural,massiv
1a4c2d28fc42412b.mp3,de-DE,de-DE-KatjaNeural,Ich schenke meiner Mutter Blumen.
1a53318a98c2c15c.mp3,de-DE,de-DE-KatjaNeural,"die Gesprächsregel, -n"
1a59964c7053a279.mp3,de-DE,de-DE-KatjaNeural,"das Kursangebot, -e"
1a5e384338bbd974.mp3,de-DE,de-DE-KatjaNeural,Zum Wohl! (beim Trinken)
1a60da0a76b522c9.mp3,de-DE,de-DE-KatjaNeural,Das Controlling überwacht die Finanzen.
1a64945c54dff5b8.mp3,de-DE,de-DE-KatjaNeural,hatte gebissen
1a6911dc261be8af.mp3,de-DE,de-DE-KatjaNeural,hatte sich weitergebildet
1a694e02734fe1ff.mp3,de-DE,de-DE-KatjaNeural,Der Agraringenieur arbeitet auf dem Feld.
1a6d7871f6fd34e4.mp3,de-DE,de-DE-KatjaNeural,Sie hat viel Kundenkontakt in ihrem Job.
1a75e472b89283fe.mp3,de-DE,de-DE-KatjaNeural,erkennt an
1a7768aaecae688c.mp3,de-DE,de-DE-KatjaNeural,Wir sehen das Feuerwerk am Silvesterabend.
1a79d843870a3d12.mp3,de-DE,de-DE-KatjaNeural,"der Quereinsteiger, -"
1a7b08317eef26f4.mp3,de-DE,de-DE-KatjaNeural,unterbrecht
1a8689ca5be8db54.mp3,de-DE,de-DE-KatjaNeural,gab
1a8eee85c9e63296.mp3,de-DE,de-DE-KatjaNeural,arbeitssuchend
1a9345a6348637b7.mp3,de-DE,de-DE-KatjaNeural,Ich habe eine feste Stelle bekommen.
1a99437718ce1cbf.mp3,de-DE,de-DE-KatjaNeural,zufriedenstellend
1aa1b6c9897d5cc9.mp3,de-DE,de-DE-KatjaNeural,etwas einsetzen
1aa4a87687b3d11b.mp3,de-DE,de-DE-KatjaNeural,fließen
1aa4c2e5870dbff4.mp3,de-DE,de-DE-KatjaNeural,"je ..., desto ..."
1aa9fac550c3ce27.mp3,de-DE,de-DE-KatjaNeural,"Das Nettogehalt ist das, was nach Abzügen übrig bleibt."
1aaaed3f65d07ad5.mp3,de-DE,de-DE-KatjaNeural,anstrengend
1aafb28885abf3b6.mp3,de-DE,de-DE-KatjaNeural,"Einwohnerzahl, die, -en"
1ab168b33555642e.mp3,de-DE,de-DE-KatjaNeural,Lieferscheine ausstellen
1ab1ede0322a4ebe.mp3,de-DE,de-DE-KatjaNeural,je … desto
1ab4fd9eef978b51.mp3,de-DE,de-DE-KatjaNeural,Die Scheibenwischer sind defekt.
1ab67581149e0cf3.mp3,de-DE,de-DE-KatjaNeural,Der Labormitarbeiter analysiert die Proben.
1abc753d8fe356c8.mp3,de-DE,de-DE-KatjaNeural,Ich beende das Programm.
1ac3b5342a379930.mp3,de-DE,de-DE-KatjaNeural,ordnt zu
1aca77ca5c22898a.mp3,de-DE,de-DE-KatjaNeural,gut
1acafb310cf8185e.mp3,de-DE,de-DE-KatjaNeural,Die Sendung beginnt um 20 Uhr.
1acbe780c2297c3c.mp3,de-DE,de-DE-KatjaNeural,Die Regeln werden festgelegt.
1ad1a9e26bd529e1.mp3,de-DE,de-DE-KatjaNeural,die Liefersicherheit
1ad7c09c1914f075.mp3,de-DE,de-DE-KatjaNeural,Sie wägt die Vor- und Nachteile ab.
1ade4f435f9b0547.mp3,de-DE,de-DE-KatjaNeural,"der Anlass, -anlässe"
1ae054334f92eab3.mp3,de-DE,de-DE-KatjaNeural,sich niederlasst
1ae0fefa582c912c.mp3,de-DE,de-DE-KatjaNeural,Das ist sehr beschädigt.
1ae2bab07b8965c0.mp3,de-DE,de-DE-KatjaNeural,"die Welt, Sg."
1ae6a5ac8d8ef96e.mp3,de-DE,de-DE-KatjaNeural,Sie wäscht die Wäsche.
1af9e1d860fca447.mp3,de-DE,de-DE-KatjaNeural,sich wehrt
1afb9d69862b1c2d.mp3,de-DE,de-DE-KatjaNeural,"das Fähigkeitsprofil, -e"
1affcacc24a9a8f9.mp3,de-DE,de-DE-KatjaNeural,"Kfz-Steuer, die, -n"
1b04d13c5067bdb6.mp3,de-DE,de-DE-KatjaNeural,Ich rufe die Daten online ab.
1b07b3927a415572.mp3,de-DE,de-DE-KatjaNeural,empfing
1b0bce342a75794e.mp3,de-DE,de-DE-KatjaNeural,ordnt an
1b1acfd8410c4814.mp3,de-DE,de-DE-KatjaNeural,fließt
1b26528b3607b5f2.mp3,de-DE,de-DE-KatjaNeural,Der Kindersitz ist gesetzlich vorgeschrieben.
1b2b60b1e3df4fda.mp3,de-DE,de-DE-KatjaNeural,"die Teilzeitkraft, -kräfte"
1b31b10a8e34e156.mp3,de-DE,de-DE-KatjaNeural,der Mindesturlaub
1b369d681062a667.mp3,de-DE,de-DE-KatjaNeural,"Container, der, -"
1b3a44a8621b97b8.mp3,de-DE,de-DE-KatjaNeural,ernennt
1b3ae62ac4fe76b7.mp3,de-DE,de-DE-KatjaNeural,Ich habe ein interessantes Stellenangebot bekommen.
1b3baa36d3cfa782.mp3,de-DE,de-DE-KatjaNeural,griff
1b3eddbeed0fc048.mp3,de-DE,de-DE-KatjaNeural,"der Einsatzort, -e"
1b3fccb9f0f1cb9c.mp3,de-DE,de-DE-KatjaNeural,hat verschenkt
1b4643eafc4fa193.mp3,de-DE,de-DE-KatjaNeural,Er wurde in die Notaufnahme gebracht.
1b4646fe0b151b7d.mp3,de-DE,de-DE-KatjaNeural,"das Kündigungsschreiben, -"
1b55b39e3d669ef3.mp3,de-DE,de-DE-KatjaNeural,Ich habe eine gute Anregung bekommen.
1b5d8805441118cc.mp3,de-DE,de-DE-KatjaNeural,etwas überwachen
1b60005a4253a0df.mp3,de-DE,de-DE-KatjaNeural,Der Verbraucher ist hier wichtig.
1b653c5630783ca5.mp3,de-DE,de-DE-KatjaNeural,"Erziehungsmethode, die, -n"
1b68eb055c0ff5a9.mp3,de-DE,de-DE-KatjaNeural,weist hin
1b77f35d46a9e9ad.mp3,de-DE,de-DE-KatjaNeural,hat verfärbt
1b8251cad6163f1f.mp3,de-DE,de-DE-KatjaNeural,ein Paket abgeben
1b843734c1baf2a1.mp3,de-DE,de-DE-KatjaNeural,hat aufgenommen
1b85c85755e110f0.mp3,de-DE,de-DE-KatjaNeural,"Dienstleistung, die, -en"
1b86257e0a188813.mp3,de-DE,de-DE-KatjaNeural,erweitern
1b863f7e0a18b441.mp3,de-DE,de-DE-KatjaNeural,erweitert
1b9a0e2609ca5afa.mp3,de-DE,de-DE-KatjaNeural,Der Zeuge sah den Unfall.
1bb1c864e15ee2dc.mp3,de-DE,de-DE-KatjaNeural,sich orientieren an
1bc37e32f41fe6dc.mp3,de-DE,de-DE-KatjaNeural,Die Teilnehmerin stellt eine Frage.
1bcb0d8d95ebe9d9.mp3,de-DE,de-DE-KatjaNeural,hatte leidgetan
1bce1eaa76b4c09f.mp3,de-DE,de-DE-KatjaNeural,Die Zollbestimmung ist hier wichtig.
1bd5f99a7a77a2aa.mp3,de-DE,de-DE-KatjaNeural,"Geschäftsplan, der, -""e"
1beb19161aad9c92.mp3,de-DE,de-DE-KatjaNeural,jemanden krankschreiben
1bf47ac081740d88.mp3,de-DE,de-DE-KatjaNeural,fordert auf
1bf6c5cbe4e3534f.mp3,de-DE,de-DE-KatjaNeural,bindet sich
1bf74bbdb3828f96.mp3,de-DE,de-DE-KatjaNeural,verlegte
1c14206801184895.mp3,de-DE,de-DE-KatjaNeural,Insgesamt haben wir 50 Euro ausgegeben.
1c16d9f7e9d9257b.mp3,de-DE,de-DE-KatjaNeural,Wahrscheinlich regnet es morgen.
1c1786393bdeb1c0.mp3,de-DE,de-DE-KatjaNeural,belastend
1c2a50bdb3adf1ae.mp3,de-DE,de-DE-KatjaNeural,verlegen
1c2a7ad612f218ed.mp3,de-DE,de-DE-KatjaNeural,übersehen
1c3b69fb0838b4b7.mp3,de-DE,de-DE-KatjaNeural,Die Solidarität ist hier wichtig.
1c4198884de935d2.mp3,de-DE,de-DE-KatjaNeural,"Eintrittskarte, die, -n"
1c44408385b2ccce.mp3,de-DE,de-DE-KatjaNeural,energiesparend
1c4c9119947c085b.mp3,de-DE,de-DE-KatjaNeural,"Bundeskanzler oder in, der oder die, - oder -nen"
1c4d907635470f18.mp3,de-DE,de-DE-KatjaNeural,Mir sind die Hände gebunden.
1c4f9532ebabce50.mp3,de-DE,de-DE-KatjaNeural,"die Innenstadt, -e"
1c51c700e25374de.mp3,de-DE,de-DE-KatjaNeural,"das Gericht, -e"
1c569a15fe621dc2.mp3,de-DE,de-DE-KatjaNeural,Im Durchschnitt fahren wir 50 km oder h.
1c5700a3ace8a579.mp3,de-DE,de-DE-KatjaNeural,unterscheidet
1c5716a3ace8cadb.mp3,de-DE,de-DE-KatjaNeural,unterscheiden
1c58a19f32a86be5.mp3,de-DE,de-DE-KatjaNeural,"Diebstahl, der, Sg."
1c5fc3889c1e8dd5.mp3,de-DE,de-DE-KatjaNeural,zahlt
1c63a767d9ce68cb.mp3,de-DE,de-DE-KatjaNeural,Die Daten werden gerade aktualisiert.
1c6bda77d8520c51.mp3,de-DE,de-DE-KatjaNeural,ziehen
1c7a5fe83944f62d.mp3,de-DE,de-DE-KatjaNeural,Die Moderation war klärend.
1c80a2d0fceec9bf.mp3,de-DE,de-DE-KatjaNeural,"der Ausdruck, -e"
1c921a01076efd99.mp3,de-DE,de-DE-KatjaNeural,bedient
1c96e4304be126aa.mp3,de-DE,de-DE-KatjaNeural,"der Anhang, -e"
1c98191df595c3d0.mp3,de-DE,de-DE-KatjaNeural,Das ist sehr permanent.
1cb2ebac0e30f7c1.mp3,de-DE,de-DE-KatjaNeural,teilnehmen (an)
1cb4538b1ea67677.mp3,de-DE,de-DE-KatjaNeural,hat entwickelt
1cb53e1ea9178bd6.mp3,de-DE,de-DE-KatjaNeural,verschenkte
1cbadf5e62b7710e.mp3,de-DE,de-DE-KatjaNeural,Ich muss für die Renovierung Angebote einholen.
1cbb04a0426622ea.mp3,de-DE,de-DE-KatjaNeural,Sie hat sozialistische Ideale.
1cbbeca1997f6160.mp3,de-DE,de-DE-KatjaNeural,hat beigenhaltt
1cc5ab4349732080.mp3,de-DE,de-DE-KatjaNeural,"das Hemd, -en"
1ccd7106186d9c40.mp3,de-DE,de-DE-KatjaNeural,ist gekrochen
1cd4c298d71ed836.mp3,de-DE,de-DE-KatjaNeural,"das Antragsformular, -e"
1ce066763d63310e.mp3,de-DE,de-DE-KatjaNeural,drücken
1ce17b79373700ec.mp3,de-DE,de-DE-KatjaNeural,Die Online‑Plattform ist benutzerfreundlich.
1ce628b638868095.mp3,de-DE,de-DE-KatjaNeural,Er arbeitet bei einer Elektrofirma.
1ce8431ea942edee.mp3,de-DE,de-DE-KatjaNeural,verschenken
1cee077130bb32db.mp3,de-DE,de-DE-KatjaNeural,Wir sprechen über das Pflegegeld.
1cf02dfaa84c1676.mp3,de-DE,de-DE-KatjaNeural,friert
1d067946eee9d271.mp3,de-DE,de-DE-KatjaNeural,Das Freizeitangebot ist vielfältig.
1d0a6251393fc431.mp3,de-DE,de-DE-KatjaNeural,Das Wohnzimmer ist hell.
1d0b05df632f7550.mp3,de-DE,de-DE-KatjaNeural,"der Auszahlungsbetrag, -beträge"
1d0f930d0e0c2c24.mp3,de-DE,de-DE-KatjaNeural,in Vollzeit arbeiten
1d1246dcbbc096f7.mp3,de-DE,de-DE-KatjaNeural,Das Handy ist praktisch.
1d13e98320027486.mp3,de-DE,de-DE-KatjaNeural,etwas präsentieren
1d16ebe44c5b446d.mp3,de-DE,de-DE-KatjaNeural,Das ist sehr Vorsitzende.
1d1b9f6493d605ca.mp3,de-DE,de-DE-KatjaNeural,sich einstellen auf
1d1e42953e8ca630.mp3,de-DE,de-DE-KatjaNeural,zwingen
1d242b881aeeca6e.mp3,de-DE,de-DE-KatjaNeural,"das Profil, -e"
1d26a2a75e1bdea0.mp3,de-DE,de-DE-KatjaNeural,Das ist völlig überflüssig.
1d2700f0a3b50fe7.mp3,de-DE,de-DE-KatjaNeural,Die Blumen riechen gut.
1d2fe534088137dc.mp3,de-DE,de-DE-KatjaNeural,"der Ansprechpartner, -"
1d331a1df11d1d89.mp3,de-DE,de-DE-KatjaNeural,Das Desinfektionsmittel tötet Keime ab.
1d37606a9d8f8525.mp3,de-DE,de-DE-KatjaNeural,Wir besprechen die Altstadt im Kurs.
1d387bb208cea1b1.mp3,de-DE,de-DE-KatjaNeural,"Flugschiff, das, -e"
1d3989334a4d89e1.mp3,de-DE,de-DE-KatjaNeural,Er gibt oft aus.
1d43ea36c935824c.mp3,de-DE,de-DE-KatjaNeural,hat verbergt
1d44835429302430.mp3,de-DE,de-DE-KatjaNeural,"Ziel, das, -e"
1d4b07c042edcdbe.mp3,de-DE,de-DE-KatjaNeural,"die Lernhilfe, -n"
1d52e77069f8f59d.mp3,de-DE,de-DE-KatjaNeural,Das Wasser ist kalt.
1d640b0113700546.mp3,de-DE,de-DE-KatjaNeural,Inzwischen ist er schon lange weg.
1d674bb1d36957fe.mp3,de-DE,de-DE-KatjaNeural,finden
1d6751b1d3696230.mp3,de-DE,de-DE-KatjaNeural,findet
1d6b67b78a5b313c.mp3,de-DE,de-DE-KatjaNeural,hatte getroffen
1d71dfb57e66e1d0.mp3,de-DE,de-DE-KatjaNeural,Das Gastgewerbe leidet unter der Krise.
1d7378774c74514c.mp3,de-DE,de-DE-KatjaNeural,Ich beantrage einen neuen Pass.
1d75efec8ef9e89a.mp3,de-DE,de-DE-KatjaNeural,Der Betreuungsdienst kommt täglich.
1d78ba9431e823c3.mp3,de-DE,de-DE-KatjaNeural,Die Arbeit ist sehr interessant.
1d7a8a1dbac7ff46.mp3,de-DE,de-DE-KatjaNeural,Liebe Grüße
1d7af5c4a511eeec.mp3,de-DE,de-DE-KatjaNeural,Ich lese gern(e) Bücher.
1d82b06ba5becb0d.mp3,de-DE,de-DE-KatjaNeural,Der Lkw befördert die Waren.
1d91bb59603612e0.mp3,de-DE,de-DE-KatjaNeural,"das Navigationsgerät, -e"
1d9d47c7dd6e27cb.mp3,de-DE,de-DE-KatjaNeural,Das Kündigungsschreiben ist wichtig.
1da7e506ecd8c10a.mp3,de-DE,de-DE-KatjaNeural,"die Leiter, -n"
1db2494159d8be22.mp3,de-DE,de-DE-KatjaNeural,bewahren
1db25e0aeb5bb41d.mp3,de-DE,de-DE-KatjaNeural,abhängig sein von
1dbf18348ac346fe.mp3,de-DE,de-DE-KatjaNeural,heißt
1dc12e4b4d7e6548.mp3,de-DE,de-DE-KatjaNeural,das BIZ oder Berufsinformationszentrum
1dd42fbc8edd5c07.mp3,de-DE,de-DE-KatjaNeural,verbringt
1dd5ed6f4e2fd1a8.mp3,de-DE,de-DE-KatjaNeural,"der Schalter, -"
1dd7e7200661d639.mp3,de-DE,de-DE-KatjaNeural,unzufrieden
1dd7fd200661fb9b.mp3,de-DE,de-DE-KatjaNeural,unzufriedet
1ddb359c11df3afd.mp3,de-DE,de-DE-KatjaNeural,Er stückelt das Projekt in kleine Teile.
1dde767f74c9af95.mp3,de-DE,de-DE-KatjaNeural,Die Partei erlitt Stimmverluste.
1de47b2431604fef.mp3,de-DE,de-DE-KatjaNeural,verbergt
1de883f6805489b8.mp3,de-DE,de-DE-KatjaNeural,Ich weiß die Antwort nicht.
1dec54415a0a491a.mp3,de-DE,de-DE-KatjaNeural,bewahrte
1df499b59f7e7bdc.mp3,de-DE,de-DE-KatjaNeural,jemanden hinweisen auf
1dfd04e1219d7abf.mp3,de-DE,de-DE-KatjaNeural,darum
1e0c7758898d134a.mp3,de-DE,de-DE-KatjaNeural,Es schneit.
1e10231da14c2755.mp3,de-DE,de-DE-KatjaNeural,Was für ein oder eine oder einen ...?
1e109d4cb023aa6c.mp3,de-DE,de-DE-KatjaNeural,hat angeboten
1e1e29f925ef9aed.mp3,de-DE,de-DE-KatjaNeural,hatte beigetragen
1e22a8c28a74cd28.mp3,de-DE,de-DE-KatjaNeural,trägt
1e2afb39cd2469af.mp3,de-DE,de-DE-KatjaNeural,Er musste den Termin absagen.
1e31ef8fe9bec3b3.mp3,de-DE,de-DE-KatjaNeural,Wir sprechen über die Betriebsverlegung.
1e3ab9fe2cd0b956.mp3,de-DE,de-DE-KatjaNeural,Das Auto ist teuer.
1e3db7e305016a19.mp3,de-DE,de-DE-KatjaNeural,einen Termin absagen
1e41c398b0dd8bf4.mp3,de-DE,de-DE-KatjaNeural,oben
1e437bf52b663de7.mp3,de-DE,de-DE-KatjaNeural,"Freundeskreis, der, -e"
1e4c2d595290f9c3.mp3,de-DE,de-DE-KatjaNeural,im ersten oder zweiten oder dritten Stock
1e5235aaba78c952.mp3,de-DE,de-DE-KatjaNeural,hatte sich angeschaut
1e53a37c193f49fa.mp3,de-DE,de-DE-KatjaNeural,Deutsch
1e53ea28f9c2da9f.mp3,de-DE,de-DE-KatjaNeural,Die Auswahl an Filmen ist groß.
1e567584bb6256a2.mp3,de-DE,de-DE-KatjaNeural,locker
1e5a028478b12a1b.mp3,de-DE,de-DE-KatjaNeural,Man möchte Sport treiben.
1e5b4a5d59ba4942.mp3,de-DE,de-DE-KatjaNeural,"Hort, der, -e"
1e5bc088565b1fed.mp3,de-DE,de-DE-KatjaNeural,Das Messegespräch verlief positiv.
1e5bc65efa19e3b3.mp3,de-DE,de-DE-KatjaNeural,Das ist eine unrealistische Vorstellung.
1e68512ece6e981e.mp3,de-DE,de-DE-KatjaNeural,"die Zentralheizung, -en"
1e6ba6df9166dfee.mp3,de-DE,de-DE-KatjaNeural,Ich mag Quiz‑Sendungen.
1e6dc8ac2254fd2b.mp3,de-DE,de-DE-KatjaNeural,"der Secondhandladen, -"
1e7ce5fe5b770ec2.mp3,de-DE,de-DE-KatjaNeural,die Leiharbeit (Sg.)
1e7cfcd38e809e9f.mp3,de-DE,de-DE-KatjaNeural,"das Elektronikmodul, -e"
1e7eb60c115599d3.mp3,de-DE,de-DE-KatjaNeural,"die PIN, -s"
1e875a05a5e2f893.mp3,de-DE,de-DE-KatjaNeural,Die Firma investiert in neue Technologie.
1e97c258bc38abda.mp3,de-DE,de-DE-KatjaNeural,Der Arzt verschreibt mir Tabletten.
1ea03f97c614adca.mp3,de-DE,de-DE-KatjaNeural,Die Hebebühne wird für Reparaturen verwendet.
1eba50faa5b40fe3.mp3,de-DE,de-DE-KatjaNeural,hat montiert
1ebbab6cb9931108.mp3,de-DE,de-DE-KatjaNeural,Kannst du mir das Buch geben?
1ebdd72b37efe19d.mp3,de-DE,de-DE-KatjaNeural,hektisch
1ec294cf9cbc96f0.mp3,de-DE,de-DE-KatjaNeural,übernehmt
1ec37ead482a5f8d.mp3,de-DE,de-DE-KatjaNeural,war gebrochen
1ec41ff95a8ce48c.mp3,de-DE,de-DE-KatjaNeural,Ich brauche die Reisezeit für die Arbeit.
1ed3fbc0f4e8e364.mp3,de-DE,de-DE-KatjaNeural,Das Arbeitslosengeld ist wichtig.
1ed81bc2dcf3c753.mp3,de-DE,de-DE-KatjaNeural,brät
1ee271c96e9b268d.mp3,de-DE,de-DE-KatjaNeural,Wir haben eine Besprechung um 10 Uhr.
1ee2eada40f4d936.mp3,de-DE,de-DE-KatjaNeural,geht
1eeb14bf0911838e.mp3,de-DE,de-DE-KatjaNeural,Ich fahre mit öffentlichen Verkehrsmitteln.
1eeff4da40ff7490.mp3,de-DE,de-DE-KatjaNeural,gelb
1ef4fcc9f40390a0.mp3,de-DE,de-DE-KatjaNeural,Meine Eltern wohnen in Berlin.
1ef63390786f6fd9.mp3,de-DE,de-DE-KatjaNeural,beilegen
1efb815be894db9d.mp3,de-DE,de-DE-KatjaNeural,Ich brauche die Zusicherung für die Arbeit.
1f0b96323c3f194e.mp3,de-DE,de-DE-KatjaNeural,hat verlegt
1f0d88a42eff7c77.mp3,de-DE,de-DE-KatjaNeural,die Betriebsruhe (Sg.)
1f0e1dcd916878f1.mp3,de-DE,de-DE-KatjaNeural,rief ... ab
1f0efa70b2824fd5.mp3,de-DE,de-DE-KatjaNeural,vorgestern
1f0efd148f9ae4f4.mp3,de-DE,de-DE-KatjaNeural,"der Brandfall, -fälle"
1f10575b0d5c4c10.mp3,de-DE,de-DE-KatjaNeural,"Zwar ist das Auto teuer, aber es ist sehr gut."
1f116015bfd21691.mp3,de-DE,de-DE-KatjaNeural,anfassen
1f128683e71fc323.mp3,de-DE,de-DE-KatjaNeural,"die Mathematik (Mathe), Sg."
1f1c3c643825c764.mp3,de-DE,de-DE-KatjaNeural,Das Schuljahr beginnt im August.
1f228d35be5af0f1.mp3,de-DE,de-DE-KatjaNeural,"der Strand, -e"
1f256f1792b0609c.mp3,de-DE,de-DE-KatjaNeural,hatte verzichtet
1f2816b9ff476843.mp3,de-DE,de-DE-KatjaNeural,Bitte komm rein!
1f2be34dec167c8e.mp3,de-DE,de-DE-KatjaNeural,Das Buch liegt auf dem Tisch.
1f2c67ed2feb8b02.mp3,de-DE,de-DE-KatjaNeural,zusammen
1f2ce0da413300b2.mp3,de-DE,de-DE-KatjaNeural,gern
1f2cf6da41332614.mp3,de-DE,de-DE-KatjaNeural,gert
1f30c65954b6a6dc.mp3,de-DE,de-DE-KatjaNeural,Er leidet unter Stress.
1f4cd053cde71c44.mp3,de-DE,de-DE-KatjaNeural,Das Wetter ist angenehm.
1f636c93d25fd5de.mp3,de-DE,de-DE-KatjaNeural,Die IHK bietet Beratung an.
1f73dd0ba61bf37c.mp3,de-DE,de-DE-KatjaNeural,hatte besessen
1f75646f1e2b0586.mp3,de-DE,de-DE-KatjaNeural,Ich esse eine Tafel Schokolade.
1f784e1c692c5f3b.mp3,de-DE,de-DE-KatjaNeural,ist vertreten
1f88a64f4dcce862.mp3,de-DE,de-DE-KatjaNeural,"das Bankdarlehen, -"
1f9a8c163d577938.mp3,de-DE,de-DE-KatjaNeural,erinnerte
1f9bb0c74d6b25a7.mp3,de-DE,de-DE-KatjaNeural,sich qualifizieren
1fa585c240767a7d.mp3,de-DE,de-DE-KatjaNeural,"Test, der, -s"
1fb69eb9856079a5.mp3,de-DE,de-DE-KatjaNeural,hatte gespielt
1fb8086f00e567ad.mp3,de-DE,de-DE-KatjaNeural,Ich bin in sozialen Netzwerken aktiv.
1fc250e8d99089bd.mp3,de-DE,de-DE-KatjaNeural,"die Miete, -n"
1fc2fa1addbfe075.mp3,de-DE,de-DE-KatjaNeural,"das Ergebnisprotokoll, -e"
1fc90a181f1defcf.mp3,de-DE,de-DE-KatjaNeural,lackiert
1fcb7f2350a6d38a.mp3,de-DE,de-DE-KatjaNeural,Sie verfügt über gute Sprachkenntnisse.
1fd30f8df2094cc6.mp3,de-DE,de-DE-KatjaNeural,Ich nehme an einem Bewerbungstraining teil.
1fdf50ec0f8e0e88.mp3,de-DE,de-DE-KatjaNeural,Der Mitarbeiterausweis muss sichtbar getragen werden.
